'Assembly Accession'	'SRA Accession'	'Prob_Chromosome'	'Prob_Plasmid'	'Prediction'	'Contig_name'	'Contig_length'
GCA_002056635.1	SRR5168233	0.957846755901578	0.0421532440984219	"Chromosome"	"SRR5168233_202105251828_12_length_175891_cov_40.112167"	175891
GCA_002056635.1	SRR5168233	0.985208816793781	0.0147911832062187	"Chromosome"	"SRR5168233_202105251828_13_length_171739_cov_37.332756"	171739
GCA_002056635.1	SRR5168233	0.974362367788966	0.0256376322110342	"Chromosome"	"SRR5168233_202105251828_14_length_164074_cov_43.976712"	164074
GCA_002056635.1	SRR5168233	0.96187002178555	0.0381299782144497	"Chromosome"	"SRR5168233_202105251828_15_length_159190_cov_48.278713"	159190
GCA_002056635.1	SRR5168233	0.974495260563835	0.0255047394361654	"Chromosome"	"SRR5168233_202105251828_16_length_128384_cov_41.874635"	128384
GCA_002056635.1	SRR5168233	0.970840930036567	0.0291590699634332	"Chromosome"	"SRR5168233_202105251828_17_length_124147_cov_49.744848"	124147
GCA_002056635.1	SRR5168233	0.960808079167676	0.0391919208323241	"Chromosome"	"SRR5168233_202105251828_18_length_119196_cov_38.368501"	119196
GCA_002056635.1	SRR5168233	0.943782873054088	0.0562171269459122	"Chromosome"	"SRR5168233_202105251828_19_length_109361_cov_51.390556"	109361
GCA_002056635.1	SRR5168233	0.978546561635327	0.0214534383646731	"Chromosome"	"SRR5168233_202105251828_20_length_109117_cov_41.001578"	109117
GCA_002056635.1	SRR5168233	0.968946758246073	0.0310532417539265	"Chromosome"	"SRR5168233_202105251828_21_length_92494_cov_43.366246"	92494
GCA_002056635.1	SRR5168233	0.958510656007716	0.0414893439922838	"Chromosome"	"SRR5168233_202105251828_22_length_80719_cov_48.338532"	80719
GCA_002056635.1	SRR5168233	0.28869970083818	0.71130029916182	"Plasmid"	"SRR5168233_202105251828_23_length_58548_cov_56.497509"	58548
GCA_002056635.1	SRR5168233	0.962536141894522	0.0374638581054783	"Chromosome"	"SRR5168233_202105251828_24_length_54415_cov_40.422230"	54415
GCA_002056635.1	SRR5168233	0.457385096653728	0.542614903346272	"Plasmid"	"SRR5168233_202105251828_25_length_51153_cov_56.711657"	51153
GCA_002056635.1	SRR5168233	0.949962398928038	0.0500376010719619	"Chromosome"	"SRR5168233_202105251828_26_length_44775_cov_43.509743"	44775
GCA_002056635.1	SRR5168233	0.974384608726951	0.0256153912730488	"Chromosome"	"SRR5168233_202105251828_27_length_44661_cov_42.246194"	44661
GCA_002056635.1	SRR5168233	0.976216069590248	0.0237839304097517	"Chromosome"	"SRR5168233_202105251828_28_length_41646_cov_53.781112"	41646
GCA_002056635.1	SRR5168233	0.884938288840653	0.115061711159347	"Chromosome"	"SRR5168233_202105251828_29_length_36556_cov_47.459387"	36556
GCA_002056635.1	SRR5168233	0.941108708269841	0.0588912917301588	"Chromosome"	"SRR5168233_202105251828_30_length_32640_cov_60.232861"	32640
GCA_002056635.1	SRR5168233	0.961109867893682	0.0388901321063181	"Chromosome"	"SRR5168233_202105251828_31_length_32503_cov_49.661385"	32503
GCA_002056635.1	SRR5168233	0.912851471981176	0.0871485280188237	"Chromosome"	"SRR5168233_202105251828_32_length_30045_cov_46.944080"	30045
GCA_002056635.1	SRR5168233	0.302439761646006	0.697560238353994	"Plasmid"	"SRR5168233_202105251828_33_length_24829_cov_283.967209"	24829
GCA_002056635.1	SRR5168233	0.0981036145788829	0.901896385421117	"Plasmid"	"SRR5168233_202105251828_34_length_24334_cov_90.783162"	24334
GCA_002056635.1	SRR5168233	0.36728824093972	0.63271175906028	"Plasmid"	"SRR5168233_202105251828_35_length_23275_cov_75.375583"	23275
GCA_002056635.1	SRR5168233	0.566782561791026	0.433217438208974	"Chromosome"	"SRR5168233_202105251828_36_length_23192_cov_323.925298"	23192
GCA_002056635.1	SRR5168233	0.92536057109852	0.07463942890148	"Chromosome"	"SRR5168233_202105251828_37_length_21423_cov_54.736758"	21423
GCA_002056635.1	SRR5168233	0.902740190160025	0.0972598098399746	"Chromosome"	"SRR5168233_202105251828_38_length_20431_cov_61.529255"	20431
GCA_002056635.1	SRR5168233	0.974636484478863	0.0253635155211368	"Chromosome"	"SRR5168233_202105251828_39_length_20118_cov_61.450875"	20118
GCA_002056635.1	SRR5168233	0.145206723113424	0.854793276886576	"Plasmid"	"SRR5168233_202105251828_40_length_18099_cov_79.539450"	18099
GCA_002056635.1	SRR5168233	0.986621171764172	0.013378828235828	"Chromosome"	"SRR5168233_202105251828_41_length_10776_cov_65.871256"	10776
GCA_002056635.1	SRR5168233	0.583471523720181	0.416528476279819	"Chromosome"	"SRR5168233_202105251828_42_length_6708_cov_56.504179"	6708
GCA_002056635.1	SRR5168233	0.107427203950959	0.892572796049041	"Plasmid"	"SRR5168233_202105251828_43_length_6349_cov_80.046287"	6349
GCA_002056635.1	SRR5168233	0.999833642258136	0.000166357741863687	"Chromosome"	"SRR5168233_202105251828_44_length_5514_cov_39.500278"	5514
GCA_002056635.1	SRR5168233	0.0244332302829701	0.97556676971703	"Plasmid"	"SRR5168233_202105251828_45_length_5098_cov_59.623617"	5098
GCA_002056635.1	SRR5168233	0.955517536982309	0.0444824630176911	"Chromosome"	"SRR5168233_202105251828_46_length_4719_cov_33.157883"	4719
GCA_002056635.1	SRR5168233	0.993653400774483	0.00634659922551684	"Chromosome"	"SRR5168233_202105251828_47_length_4686_cov_389.534547"	4686
GCA_002056635.1	SRR5168233	0.11689373349975	0.88310626650025	"Plasmid"	"SRR5168233_202105251828_48_length_4436_cov_58.800186"	4436
GCA_002056635.1	SRR5168233	0.944578739318296	0.0554212606817043	"Chromosome"	"SRR5168233_202105251828_49_length_4369_cov_63.185761"	4369
GCA_002056635.1	SRR5168233	0.337234446343519	0.662765553656481	"Plasmid"	"SRR5168233_202105251828_50_length_3647_cov_73.499148"	3647
GCA_002056635.1	SRR5168233	0.0999798914669409	0.900020108533059	"Plasmid"	"SRR5168233_202105251828_51_length_3485_cov_52.084276"	3485
GCA_002056635.1	SRR5168233	0.946937131215945	0.0530628687840554	"Chromosome"	"SRR5168233_202105251828_52_length_3089_cov_52.426739"	3089
GCA_002056635.1	SRR5168233	0.908394660904373	0.0916053390956268	"Chromosome"	"SRR5168233_202105251828_53_length_2583_cov_204.211319"	2583
GCA_002056635.1	SRR5168233	0.493193676401789	0.506806323598211	"Plasmid"	"SRR5168233_202105251828_54_length_2532_cov_396.510187"	2532
GCA_002056635.1	SRR5168233	0.991683449763051	0.00831655023694888	"Chromosome"	"SRR5168233_202105251828_55_length_2490_cov_30.465087"	2490
GCA_002056635.1	SRR5168233	0.99766961862475	0.00233038137525021	"Chromosome"	"SRR5168233_202105251828_56_length_1753_cov_44.072571"	1753
GCA_002056635.1	SRR5168233	0.843924708022744	0.156075291977256	"Chromosome"	"SRR5168233_202105251828_57_length_1443_cov_201.193009"	1443
GCA_002056635.1	SRR5168233	0.585410257250209	0.414589742749791	"Chromosome"	"SRR5168233_202105251828_58_length_1243_cov_408.380824"	1243
GCA_002056635.1	SRR5168233	0.121980707488559	0.878019292511441	"Plasmid"	"SRR5168233_202105251828_59_length_1186_cov_372.799811"	1186
GCA_002056635.1	SRR5168233	0.187849358668053	0.812150641331947	"Plasmid"	"SRR5168233_202105251828_60_length_1006_cov_429.965870"	1006
GCA_002056635.1	SRR5168234	0.9791655796868	0.0208344203132005	"Chromosome"	"SRR5168234_202105251828_1_length_393346_cov_44.151656"	393346
GCA_002056635.1	SRR5168234	0.968655406821855	0.0313445931781451	"Chromosome"	"SRR5168234_202105251828_2_length_360340_cov_44.195196"	360340
GCA_002056635.1	SRR5168234	0.9778231201808	0.0221768798192002	"Chromosome"	"SRR5168234_202105251828_3_length_342642_cov_50.422275"	342642
GCA_002056635.1	SRR5168234	0.982214568085894	0.0177854319141062	"Chromosome"	"SRR5168234_202105251828_4_length_338283_cov_40.950555"	338283
GCA_002056635.1	SRR5168234	0.975459353489258	0.0245406465107423	"Chromosome"	"SRR5168234_202105251828_5_length_336317_cov_54.038514"	336317
GCA_002056635.1	SRR5168234	0.977642920270451	0.0223570797295486	"Chromosome"	"SRR5168234_202105251828_6_length_245673_cov_52.201457"	245673
GCA_002056635.1	SRR5168234	0.977828574845998	0.0221714251540015	"Chromosome"	"SRR5168234_202105251828_7_length_229880_cov_43.957829"	229880
GCA_002056635.1	SRR5168234	0.970567886540435	0.0294321134595652	"Chromosome"	"SRR5168234_202105251828_8_length_222720_cov_55.557030"	222720
GCA_002056635.1	SRR5168234	0.962019176290654	0.0379808237093461	"Chromosome"	"SRR5168234_202105251828_9_length_204276_cov_52.263543"	204276
GCA_002056635.1	SRR5168234	0.983229447244799	0.0167705527552011	"Chromosome"	"SRR5168234_202105251828_10_length_200641_cov_46.319958"	200641
GCA_002056635.1	SRR5168234	0.969229631998643	0.0307703680013574	"Chromosome"	"SRR5168234_202105251828_11_length_196197_cov_53.537895"	196197
GCA_002056635.1	SRR5168234	0.957946675612122	0.0420533243878779	"Chromosome"	"SRR5168234_202105251828_12_length_175891_cov_43.204831"	175891
GCA_002056635.1	SRR5168234	0.985212167342906	0.0147878326570945	"Chromosome"	"SRR5168234_202105251828_13_length_171739_cov_40.060963"	171739
GCA_002056635.1	SRR5168234	0.974362367788966	0.0256376322110342	"Chromosome"	"SRR5168234_202105251828_14_length_164074_cov_46.286452"	164074
GCA_002056635.1	SRR5168234	0.96187002178555	0.0381299782144497	"Chromosome"	"SRR5168234_202105251828_15_length_159190_cov_51.634346"	159190
GCA_002056635.1	SRR5168234	0.983921944905605	0.0160780550943954	"Chromosome"	"SRR5168234_202105251828_16_length_128384_cov_44.830263"	128384
GCA_002056635.1	SRR5168234	0.964869257645344	0.0351307423546557	"Chromosome"	"SRR5168234_202105251828_17_length_124147_cov_52.496001"	124147
GCA_002056635.1	SRR5168234	0.960227018699076	0.0397729813009235	"Chromosome"	"SRR5168234_202105251828_18_length_119196_cov_40.673500"	119196
GCA_002056635.1	SRR5168234	0.979002100799171	0.0209978992008285	"Chromosome"	"SRR5168234_202105251828_19_length_109506_cov_43.765147"	109506
GCA_002056635.1	SRR5168234	0.94378287305368	0.0562171269463198	"Chromosome"	"SRR5168234_202105251828_20_length_109361_cov_55.662129"	109361
GCA_002056635.1	SRR5168234	0.968946758246073	0.0310532417539265	"Chromosome"	"SRR5168234_202105251828_21_length_92494_cov_45.876850"	92494
GCA_002056635.1	SRR5168234	0.956502665995484	0.0434973340045158	"Chromosome"	"SRR5168234_202105251828_22_length_81322_cov_51.940501"	81322
GCA_002056635.1	SRR5168234	0.28869970083818	0.71130029916182	"Plasmid"	"SRR5168234_202105251828_23_length_58548_cov_60.231201"	58548
GCA_002056635.1	SRR5168234	0.962536141894522	0.0374638581054783	"Chromosome"	"SRR5168234_202105251828_24_length_54415_cov_42.185824"	54415
GCA_002056635.1	SRR5168234	0.457385096653728	0.542614903346272	"Plasmid"	"SRR5168234_202105251828_25_length_51153_cov_59.070885"	51153
GCA_002056635.1	SRR5168234	0.95928221061919	0.0407177893808099	"Chromosome"	"SRR5168234_202105251828_26_length_44775_cov_46.490302"	44775
GCA_002056635.1	SRR5168234	0.974294785587177	0.0257052144128228	"Chromosome"	"SRR5168234_202105251828_27_length_44626_cov_44.902852"	44626
GCA_002056635.1	SRR5168234	0.961261896150808	0.0387381038491916	"Chromosome"	"SRR5168234_202105251828_28_length_41646_cov_57.231171"	41646
GCA_002056635.1	SRR5168234	0.884938288841106	0.115061711158894	"Chromosome"	"SRR5168234_202105251828_29_length_36556_cov_49.807187"	36556
GCA_002056635.1	SRR5168234	0.941108708269547	0.0588912917304529	"Chromosome"	"SRR5168234_202105251828_30_length_32640_cov_63.389198"	32640
GCA_002056635.1	SRR5168234	0.961109867893682	0.0388901321063181	"Chromosome"	"SRR5168234_202105251828_31_length_32503_cov_52.494101"	32503
GCA_002056635.1	SRR5168234	0.942939167185665	0.0570608328143354	"Chromosome"	"SRR5168234_202105251828_32_length_30045_cov_50.742630"	30045
GCA_002056635.1	SRR5168234	0.302439761646006	0.697560238353994	"Plasmid"	"SRR5168234_202105251828_33_length_24829_cov_303.671525"	24829
GCA_002056635.1	SRR5168234	0.098815423100769	0.901184576899231	"Plasmid"	"SRR5168234_202105251828_34_length_24334_cov_96.296732"	24334
GCA_002056635.1	SRR5168234	0.36728824093972	0.63271175906028	"Plasmid"	"SRR5168234_202105251828_35_length_23275_cov_78.957837"	23275
GCA_002056635.1	SRR5168234	0.566782561791696	0.433217438208304	"Chromosome"	"SRR5168234_202105251828_36_length_23192_cov_344.737654"	23192
GCA_002056635.1	SRR5168234	0.92536057109852	0.07463942890148	"Chromosome"	"SRR5168234_202105251828_37_length_21423_cov_58.511129"	21423
GCA_002056635.1	SRR5168234	0.902740190160025	0.0972598098399746	"Chromosome"	"SRR5168234_202105251828_38_length_20431_cov_65.539746"	20431
GCA_002056635.1	SRR5168234	0.14520672311298	0.85479327688702	"Plasmid"	"SRR5168234_202105251828_39_length_18099_cov_85.025039"	18099
GCA_002056635.1	SRR5168234	0.930688977994942	0.0693110220050577	"Chromosome"	"SRR5168234_202105251828_40_length_16601_cov_65.040488"	16601
GCA_002056635.1	SRR5168234	0.986621171764172	0.013378828235828	"Chromosome"	"SRR5168234_202105251828_41_length_10776_cov_72.376279"	10776
GCA_002056635.1	SRR5168234	0.872198577449158	0.127801422550842	"Chromosome"	"SRR5168234_202105251828_42_length_6708_cov_57.741377"	6708
GCA_002056635.1	SRR5168234	0.107427203950959	0.892572796049041	"Plasmid"	"SRR5168234_202105251828_43_length_6349_cov_82.173738"	6349
GCA_002056635.1	SRR5168234	0.999833642258136	0.000166357741863687	"Chromosome"	"SRR5168234_202105251828_44_length_5514_cov_44.006126"	5514
GCA_002056635.1	SRR5168234	0.016387918403483	0.983612081596517	"Plasmid"	"SRR5168234_202105251828_45_length_5098_cov_67.076443"	5098
GCA_002056635.1	SRR5168234	0.946858050329372	0.0531419496706281	"Chromosome"	"SRR5168234_202105251828_46_length_4757_cov_42.211663"	4757
GCA_002056635.1	SRR5168234	0.955517536982309	0.0444824630176911	"Chromosome"	"SRR5168234_202105251828_47_length_4719_cov_34.448606"	4719
GCA_002056635.1	SRR5168234	0.976952909677757	0.0230470903222427	"Chromosome"	"SRR5168234_202105251828_48_length_4686_cov_405.394385"	4686
GCA_002056635.1	SRR5168234	0.210748985365909	0.789251014634091	"Plasmid"	"SRR5168234_202105251828_49_length_4436_cov_60.166164"	4436
GCA_002056635.1	SRR5168234	0.975492417715111	0.0245075822848894	"Chromosome"	"SRR5168234_202105251828_50_length_4369_cov_66.261669"	4369
GCA_002056635.1	SRR5168234	0.337234446343519	0.662765553656481	"Plasmid"	"SRR5168234_202105251828_51_length_3647_cov_78.136932"	3647
GCA_002056635.1	SRR5168234	0.0999798914669409	0.900020108533059	"Plasmid"	"SRR5168234_202105251828_52_length_3485_cov_62.924360"	3485
GCA_002056635.1	SRR5168234	0.997143757046925	0.00285624295307518	"Chromosome"	"SRR5168234_202105251828_53_length_3089_cov_56.854153"	3089
GCA_002056635.1	SRR5168234	0.993494535784493	0.00650546421550735	"Chromosome"	"SRR5168234_202105251828_54_length_2665_cov_64.698582"	2665
GCA_002056635.1	SRR5168234	0.908394660904373	0.0916053390956268	"Chromosome"	"SRR5168234_202105251828_55_length_2583_cov_198.620114"	2583
GCA_002056635.1	SRR5168234	0.97085109716993	0.0291489028300702	"Chromosome"	"SRR5168234_202105251828_56_length_2532_cov_421.865696"	2532
GCA_002056635.1	SRR5168234	0.991683449763086	0.00831655023691402	"Chromosome"	"SRR5168234_202105251828_57_length_2490_cov_29.023275"	2490
GCA_002056635.1	SRR5168234	0.990628509467318	0.00937149053268227	"Chromosome"	"SRR5168234_202105251828_58_length_1753_cov_51.661132"	1753
GCA_002056635.1	SRR5168234	0.843924708022744	0.156075291977256	"Chromosome"	"SRR5168234_202105251828_59_length_1443_cov_216.231003"	1443
GCA_002056635.1	SRR5168234	0.585410257250209	0.414589742749791	"Chromosome"	"SRR5168234_202105251828_60_length_1243_cov_419.356631"	1243
GCA_002056635.1	SRR5168234	0.121980707488559	0.878019292511441	"Plasmid"	"SRR5168234_202105251828_61_length_1186_cov_398.644948"	1186
GCA_002056635.1	SRR5168234	0.187849358668053	0.812150641331947	"Plasmid"	"SRR5168234_202105251828_62_length_1006_cov_460.169511"	1006
GCA_002157245.1	SRR5482170	0.969539354937802	0.0304606450621976	"Chromosome"	"SRR5482170_202105251828_1_length_692720_cov_133.932743"	692720
GCA_002157245.1	SRR5482170	0.982652185023846	0.0173478149761536	"Chromosome"	"SRR5482170_202105251828_2_length_393368_cov_142.882163"	393368
GCA_002157245.1	SRR5482170	0.971228162581508	0.0287718374184918	"Chromosome"	"SRR5482170_202105251828_3_length_348262_cov_241.928416"	348262
GCA_002157245.1	SRR5482170	0.977457587761695	0.0225424122383052	"Chromosome"	"SRR5482170_202105251828_4_length_343517_cov_206.254315"	343517
GCA_002157245.1	SRR5482170	0.97955853853026	0.0204414614697397	"Chromosome"	"SRR5482170_202105251828_5_length_319768_cov_94.394978"	319768
GCA_002157245.1	SRR5482170	0.981199893298853	0.0188001067011467	"Chromosome"	"SRR5482170_202105251828_6_length_259371_cov_167.975678"	259371
GCA_002157245.1	SRR5482170	0.977166101139041	0.0228338988609588	"Chromosome"	"SRR5482170_202105251828_7_length_229892_cov_163.230379"	229892
GCA_002157245.1	SRR5482170	0.96985390048491	0.0301460995150896	"Chromosome"	"SRR5482170_202105251828_8_length_222748_cov_266.995316"	222748
GCA_002157245.1	SRR5482170	0.979451720305396	0.0205482796946036	"Chromosome"	"SRR5482170_202105251828_9_length_191209_cov_178.161335"	191209
GCA_002157245.1	SRR5482170	0.973485380577559	0.0265146194224406	"Chromosome"	"SRR5482170_202105251828_10_length_191167_cov_250.380996"	191167
GCA_002157245.1	SRR5482170	0.970202338550956	0.0297976614490442	"Chromosome"	"SRR5482170_202105251828_11_length_173990_cov_195.392546"	173990
GCA_002157245.1	SRR5482170	0.973451370557472	0.0265486294425282	"Chromosome"	"SRR5482170_202105251828_12_length_158953_cov_236.828738"	158953
GCA_002157245.1	SRR5482170	0.983264014889195	0.016735985110805	"Chromosome"	"SRR5482170_202105251828_13_length_130579_cov_94.132555"	130579
GCA_002157245.1	SRR5482170	0.947731750253627	0.0522682497463735	"Chromosome"	"SRR5482170_202105251828_14_length_124797_cov_182.554194"	124797
GCA_002157245.1	SRR5482170	0.974971671292377	0.0250283287076228	"Chromosome"	"SRR5482170_202105251828_15_length_109785_cov_223.961135"	109785
GCA_002157245.1	SRR5482170	0.965373970957653	0.0346260290423474	"Chromosome"	"SRR5482170_202105251828_16_length_109175_cov_265.262711"	109175
GCA_002157245.1	SRR5482170	0.95928503674015	0.0407149632598501	"Chromosome"	"SRR5482170_202105251828_17_length_106569_cov_212.835722"	106569
GCA_002157245.1	SRR5482170	0.967465962877113	0.0325340371228875	"Chromosome"	"SRR5482170_202105251828_18_length_93452_cov_100.498891"	93452
GCA_002157245.1	SRR5482170	0.922992117121011	0.0770078828789893	"Chromosome"	"SRR5482170_202105251828_19_length_91578_cov_112.041058"	91578
GCA_002157245.1	SRR5482170	0.967364664199182	0.0326353358008177	"Chromosome"	"SRR5482170_202105251828_20_length_81421_cov_264.030016"	81421
GCA_002157245.1	SRR5482170	0.97302413217187	0.02697586782813	"Chromosome"	"SRR5482170_202105251828_21_length_73168_cov_255.054413"	73168
GCA_002157245.1	SRR5482170	0.944465519410658	0.0555344805893416	"Chromosome"	"SRR5482170_202105251828_22_length_65948_cov_120.152845"	65948
GCA_002157245.1	SRR5482170	0.98397755852275	0.0160224414772504	"Chromosome"	"SRR5482170_202105251828_23_length_58975_cov_88.645980"	58975
GCA_002157245.1	SRR5482170	0.971260307842023	0.0287396921579768	"Chromosome"	"SRR5482170_202105251828_24_length_54439_cov_262.163152"	54439
GCA_002157245.1	SRR5482170	0.99221310747378	0.00778689252622033	"Chromosome"	"SRR5482170_202105251828_25_length_45177_cov_106.368744"	45177
GCA_002157245.1	SRR5482170	0.964374266989873	0.0356257330101272	"Chromosome"	"SRR5482170_202105251828_26_length_34339_cov_245.635886"	34339
GCA_002157245.1	SRR5482170	0.913009081502689	0.0869909184973108	"Chromosome"	"SRR5482170_202105251828_27_length_29985_cov_256.414581"	29985
