GCA_014169615.1_ASM1416961v1,plasmid_AA324,AP022223.1,GCA_014169615.1
GCA_014169615.1_ASM1416961v1,plasmid_AA324,AP022223.1,GCA_014169615.1
GCA_014169615.1_ASM1416961v1,plasmid_AA324,AP022223.1,GCA_014169615.1
GCA_014169615.1_ASM1416961v1,plasmid_AA324,AP022223.1,GCA_014169615.1
GCA_014169615.1_ASM1416961v1,plasmid_AA336,AP022225.1,GCA_014169615.1
GCA_014169615.1_ASM1416961v1,plasmid_AA336,AP022225.1,GCA_014169615.1
GCA_014169615.1_ASM1416961v1,plasmid_AA336,AP022223.1,GCA_014169615.1
GCA_014169615.1_ASM1416961v1,plasmid_AA336,AP022225.1,GCA_014169615.1
GCA_014169615.1_ASM1416961v1,plasmid_AA336,AP022225.1,GCA_014169615.1
GCA_014169615.1_ASM1416961v1,plasmid_AA336,AP022223.1,GCA_014169615.1
GCA_014169615.1_ASM1416961v1,plasmid_AA336,AP022225.1,GCA_014169615.1
GCA_014169615.1_ASM1416961v1,plasmid_AA336,AP022225.1,GCA_014169615.1
GCA_014169615.1_ASM1416961v1,plasmid_AA336,AP022225.1,GCA_014169615.1
GCA_014169615.1_ASM1416961v1,plasmid_AA336,AP022223.1,GCA_014169615.1
GCA_014169615.1_ASM1416961v1,plasmid_AA336,AP022225.1,GCA_014169615.1
GCA_014169615.1_ASM1416961v1,plasmid_AA336,AP022223.1,GCA_014169615.1
GCA_014169615.1_ASM1416961v1,plasmid_AA336,AP022225.1,GCA_014169615.1
GCA_014169615.1_ASM1416961v1,plasmid_AA336,AP022225.1,GCA_014169615.1
GCA_014169615.1_ASM1416961v1,plasmid_AA336,AP022223.1,GCA_014169615.1
GCA_014169615.1_ASM1416961v1,plasmid_AA336,AP022225.1,GCA_014169615.1
GCA_014169615.1_ASM1416961v1,plasmid_AA336,AP022225.1,GCA_014169615.1
GCA_014169615.1_ASM1416961v1,plasmid_AA336,AP022222.1,GCA_014169615.1
GCA_014169615.1_ASM1416961v1,plasmid_AA336,AP022225.1,GCA_014169615.1
GCA_014169615.1_ASM1416961v1,plasmid_AA336,AP022223.1,GCA_014169615.1
GCA_014169615.1_ASM1416961v1,plasmid_AA336,AP022223.1,GCA_014169615.1
GCA_014169615.1_ASM1416961v1,plasmid_AA336,AP022225.1,GCA_014169615.1
GCA_014169615.1_ASM1416961v1,plasmid_AA336,AP022223.1,GCA_014169615.1
GCA_014169615.1_ASM1416961v1,plasmid_AA147,AP022226.1,GCA_014169615.1
GCA_013804645.1_ASM1380464v1,plasmid_AA302,CP057023.1,GCA_013804645.1
GCA_013804645.1_ASM1380464v1,plasmid_AA302,CP057022.1,GCA_013804645.1
GCA_013804645.1_ASM1380464v1,plasmid_AA302,CP057023.1,GCA_013804645.1
GCA_013804645.1_ASM1380464v1,plasmid_AA302,CP057022.1,GCA_013804645.1
GCA_014169415.1_ASM1416941v1,plasmid_AA378,AP022163.1,GCA_014169415.1
GCA_013741635.1_ASM1374163v1,plasmid_AA171,CP056599.1,GCA_013741635.1
GCA_013741635.1_ASM1374163v1,plasmid_AA171,CP056599.1,GCA_013741635.1
GCA_013741635.1_ASM1374163v1,plasmid_AA171,CP056599.1,GCA_013741635.1
GCA_013741635.1_ASM1374163v1,plasmid_AA171,CP056599.1,GCA_013741635.1
GCA_013741635.1_ASM1374163v1,plasmid_AA142,CP056601.1,GCA_013741635.1
GCA_013741635.1_ASM1374163v1,plasmid_AA579,CP056602.1,GCA_013741635.1
GCA_013741635.1_ASM1374163v1,plasmid_AA282,CP056600.1,GCA_013741635.1
GCA_013741635.1_ASM1374163v1,plasmid_AA282,CP056599.1,GCA_013741635.1
GCA_013741635.1_ASM1374163v1,plasmid_AA282,CP056599.1,GCA_013741635.1
GCA_013741635.1_ASM1374163v1,plasmid_AA174,CP056598.1,GCA_013741635.1
GCA_013741635.1_ASM1374163v1,plasmid_AA174,CP056599.1,GCA_013741635.1
GCA_013741635.1_ASM1374163v1,plasmid_AA174,CP056599.1,GCA_013741635.1
GCA_013741635.1_ASM1374163v1,plasmid_AA174,CP056599.1,GCA_013741635.1
GCA_013899075.1_ASM1389907v1,plasmid_AB002,CP057832.1,GCA_013899075.1
GCA_014109085.1_ASM1410908v1,plasmid_AA179,CP058073.1,GCA_014109085.1
GCA_014109085.1_ASM1410908v1,plasmid_AA179,CP058072.1,GCA_014109085.1
GCA_014109085.1_ASM1410908v1,plasmid_AA179,CP058073.1,GCA_014109085.1
GCA_014109085.1_ASM1410908v1,plasmid_AA179,CP058073.1,GCA_014109085.1
GCA_014109085.1_ASM1410908v1,plasmid_AA179,CP058073.1,GCA_014109085.1
GCA_014109085.1_ASM1410908v1,plasmid_AA179,CP058073.1,GCA_014109085.1
GCA_014109085.1_ASM1410908v1,plasmid_AA179,CP058072.1,GCA_014109085.1
GCA_014109085.1_ASM1410908v1,plasmid_AA179,CP058072.1,GCA_014109085.1
GCA_014109085.1_ASM1410908v1,plasmid_AA179,CP058073.1,GCA_014109085.1
GCA_014109085.1_ASM1410908v1,plasmid_AA179,CP058072.1,GCA_014109085.1
GCA_014109085.1_ASM1410908v1,plasmid_AA179,CP058072.1,GCA_014109085.1
GCA_013804065.1_ASM1380406v1,plasmid_AA302,CP057015.1,GCA_013804065.1
GCA_013804065.1_ASM1380406v1,plasmid_AA302,CP057014.1,GCA_013804065.1
GCA_013804065.1_ASM1380406v1,plasmid_AA302,CP057014.1,GCA_013804065.1
GCA_013804065.1_ASM1380406v1,plasmid_AA302,CP057015.1,GCA_013804065.1
GCA_014169895.1_ASM1416989v1,plasmid_AA163,AP022297.1,GCA_014169895.1
GCA_014169895.1_ASM1416989v1,plasmid_AA282,AP022296.1,GCA_014169895.1
GCA_014169895.1_ASM1416989v1,plasmid_AA282,AP022296.1,GCA_014169895.1
GCA_014169895.1_ASM1416989v1,plasmid_AA282,AP022296.1,GCA_014169895.1
GCA_014169895.1_ASM1416989v1,plasmid_AA282,AP022296.1,GCA_014169895.1
GCA_014169895.1_ASM1416989v1,plasmid_AA282,AP022295.1,GCA_014169895.1
GCA_014169895.1_ASM1416989v1,plasmid_AA282,AP022295.1,GCA_014169895.1
GCA_014169895.1_ASM1416989v1,plasmid_AA282,AP022295.1,GCA_014169895.1
GCA_014169895.1_ASM1416989v1,plasmid_AA282,AP022295.1,GCA_014169895.1
GCA_013888615.1_ASM1388861v1,plasmid_AA302,CP057606.1,GCA_013888615.1
GCA_013888615.1_ASM1388861v1,plasmid_AA302,CP057605.1,GCA_013888615.1
GCA_013888615.1_ASM1388861v1,plasmid_AA302,CP057606.1,GCA_013888615.1
GCA_013888615.1_ASM1388861v1,plasmid_AA302,CP057605.1,GCA_013888615.1
GCA_013728735.1_ASM1372873v1,plasmid_AA579,CP056273.1,GCA_013728735.1
GCA_013728735.1_ASM1372873v1,plasmid_AA297,CP056274.1,GCA_013728735.1
GCA_013728735.1_ASM1372873v1,plasmid_AA297,CP056274.1,GCA_013728735.1
GCA_013728735.1_ASM1372873v1,plasmid_AA297,CP056274.1,GCA_013728735.1
GCA_013728735.1_ASM1372873v1,plasmid_AA297,CP056274.1,GCA_013728735.1
GCA_013728735.1_ASM1372873v1,plasmid_AA297,CP056274.1,GCA_013728735.1
GCA_013728735.1_ASM1372873v1,plasmid_AA297,CP056274.1,GCA_013728735.1
GCA_013728735.1_ASM1372873v1,plasmid_AA297,CP056274.1,GCA_013728735.1
GCA_013728735.1_ASM1372873v1,plasmid_AA297,CP056274.1,GCA_013728735.1
GCA_014169015.1_ASM1416901v1,plasmid_AA163,AP022048.1,GCA_014169015.1
GCA_014169015.1_ASM1416901v1,plasmid_AA337,AP022045.1,GCA_014169015.1
GCA_014169015.1_ASM1416901v1,plasmid_AA337,AP022045.1,GCA_014169015.1
GCA_014169015.1_ASM1416901v1,plasmid_AA337,AP022045.1,GCA_014169015.1
GCA_014169015.1_ASM1416901v1,plasmid_AA337,AP022045.1,GCA_014169015.1
GCA_014169015.1_ASM1416901v1,plasmid_AA337,AP022044.1,GCA_014169015.1
GCA_014169015.1_ASM1416901v1,plasmid_AA337,AP022045.1,GCA_014169015.1
GCA_014169015.1_ASM1416901v1,plasmid_AA337,AP022045.1,GCA_014169015.1
GCA_014169015.1_ASM1416901v1,plasmid_AA337,AP022045.1,GCA_014169015.1
GCA_014169015.1_ASM1416901v1,plasmid_AA337,AP022044.1,GCA_014169015.1
GCA_014169015.1_ASM1416901v1,plasmid_AA337,AP022044.1,GCA_014169015.1
GCA_014169015.1_ASM1416901v1,plasmid_AA337,AP022044.1,GCA_014169015.1
GCA_014169015.1_ASM1416901v1,plasmid_AA337,AP022044.1,GCA_014169015.1
GCA_014169015.1_ASM1416901v1,plasmid_AA337,AP022045.1,GCA_014169015.1
GCA_014169015.1_ASM1416901v1,plasmid_AA337,AP022044.1,GCA_014169015.1
GCA_014169015.1_ASM1416901v1,plasmid_AA337,AP022045.1,GCA_014169015.1
GCA_014169015.1_ASM1416901v1,plasmid_AA337,AP022045.1,GCA_014169015.1
GCA_014169015.1_ASM1416901v1,plasmid_AA337,AP022045.1,GCA_014169015.1
GCA_014169015.1_ASM1416901v1,plasmid_AA337,AP022044.1,GCA_014169015.1
GCA_014169015.1_ASM1416901v1,plasmid_AA977,AP022047.1,GCA_014169015.1
GCA_014169015.1_ASM1416901v1,plasmid_AC434,AP022045.1,GCA_014169015.1
GCA_014169015.1_ASM1416901v1,plasmid_AC434,AP022045.1,GCA_014169015.1
GCA_014169015.1_ASM1416901v1,plasmid_AC434,AP022045.1,GCA_014169015.1
GCA_014169015.1_ASM1416901v1,plasmid_AC434,AP022045.1,GCA_014169015.1
GCA_014169015.1_ASM1416901v1,plasmid_AB446,AP022046.1,GCA_014169015.1
GCA_014169015.1_ASM1416901v1,plasmid_novel_a20bd682b3c1ee0888368cadc2c4a256,AP022044.1,GCA_014169015.1
GCA_014169015.1_ASM1416901v1,plasmid_novel_a20bd682b3c1ee0888368cadc2c4a256,AP022045.1,GCA_014169015.1
