#FILE	SEQUENCE	START	END	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT
ECO-JSC-RGN-105241.fna	ECO-JSC-RGN-105241_202103232141_61_length_3232_cov_63.005705	2326	3141	sul2_2	1-816/816	===============	0/0	100.00	100.00	resfinder	AY034138	resfinder~~~sul2_2~~~AY034138 sul2_2
ECO-JSC-RGN-105241.fna	ECO-JSC-RGN-105241_202103232141_62_length_3185_cov_219.138031	2713	3185	blaTEM-1C_1	1-473/861	=========......	0/0	54.94	100.00	resfinder	FJ560503	resfinder~~~blaTEM-1C_1~~~FJ560503 Alternate name; RblaTEM-1
ECO-JSC-RGN-105241.fna	ECO-JSC-RGN-105241_202103232141_68_length_2131_cov_172.517527	1165	2086	mph(A)_2	1-921/921	========/======	1/1	100.00	99.67	resfinder	U36578	resfinder~~~mph(A)_2~~~U36578 mph(A)_2
ECO-JSC-RGN-105241.fna	ECO-JSC-RGN-105241_202103232141_69_length_1959_cov_122.607333	713	1959	tet(A)_6	1-1247/1275	===============	0/0	97.80	100.00	resfinder	AF534183	resfinder~~~tet(A)_6~~~AF534183 tet(A)_6
ECO-JSC-RGN-105241.fna	ECO-JSC-RGN-105241_202103232141_72_length_1713_cov_105.075183	371	1246	blaCTX-M-1_1	1-876/876	===============	0/0	100.00	100.00	resfinder	DQ915955	resfinder~~~blaCTX-M-1_1~~~DQ915955 blaCTX-M-1_1
ECO-JSC-RGN-105241.fna	ECO-JSC-RGN-105241_202103232141_84_length_1270_cov_88.010897	1	294	aadA2_1	18-311/819	======.........	0/0	35.90	100.00	resfinder	NC_010870	resfinder~~~aadA2_1~~~NC_010870 aadA2_1
ECO-JSC-RGN-105241.fna	ECO-JSC-RGN-105241_202103232141_84_length_1270_cov_88.010897	692	1189	dfrA12_8	1-498/498	===============	0/0	100.00	100.00	resfinder	AM040708	resfinder~~~dfrA12_8~~~AM040708 dfrA12_8
ECO-JSC-RGN-105241.fna	ECO-JSC-RGN-105241_202103232141_84_length_1270_cov_88.010897	1186	1270	ant(3'')-Ia_1	99-184/972	.==...../......	1/1	8.74	96.51	resfinder	X02340	resfinder~~~ant(3'')-Ia_1~~~X02340 ant(3'')-Ia_1
ECO-JSC-RGN-105241.fna	ECO-JSC-RGN-105241_202103232141_85_length_1189_cov_60.491906	162	977	aph(3')-Ia_1	1-816/816	===============	0/0	100.00	100.00	resfinder	V00359	resfinder~~~aph(3')-Ia_1~~~V00359 aph(3')-Ia_1
ECO-JSC-RGN-105241.fna	ECO-JSC-RGN-105241_202103232141_89_length_988_cov_102.028540	77	837	lnu(F)_1	1-761/822	==============.	0/0	92.58	100.00	resfinder	EU118119	resfinder~~~lnu(F)_1~~~EU118119 lnu(F)_1
ECO-JSC-RGN-105234.fna	ECO-JSC-RGN-105234_202103232141_109_length_4316_cov_111.792404	1	102	sul2_1	715-816/816	.............==	0/0	12.50	100.00	resfinder	AF542061	resfinder~~~sul2_1~~~AF542061 sul2_1
ECO-JSC-RGN-105234.fna	ECO-JSC-RGN-105234_202103232141_114_length_3506_cov_181.250802	894	1769	blaCTX-M-1_1	1-876/876	===============	0/0	100.00	100.00	resfinder	DQ915955	resfinder~~~blaCTX-M-1_1~~~DQ915955 blaCTX-M-1_1
ECO-JSC-RGN-105234.fna	ECO-JSC-RGN-105234_202103232141_118_length_3176_cov_79.041949	141	1387	tet(A)_6	1-1247/1275	===============	0/0	97.80	100.00	resfinder	AF534183	resfinder~~~tet(A)_6~~~AF534183 tet(A)_6
ECO-JSC-RGN-105234.fna	ECO-JSC-RGN-105234_202103232141_125_length_1703_cov_103.329028	1	77	ant(3'')-Ia_1	98-174/972	.==............	0/0	7.92	100.00	resfinder	X02340	resfinder~~~ant(3'')-Ia_1~~~X02340 ant(3'')-Ia_1
ECO-JSC-RGN-105234.fna	ECO-JSC-RGN-105234_202103232141_125_length_1703_cov_103.329028	96	569	dfrA17_1	1-474/474	===============	0/0	100.00	100.00	resfinder	FJ460238	resfinder~~~dfrA17_1~~~FJ460238 dfrA17_1
ECO-JSC-RGN-105234.fna	ECO-JSC-RGN-105234_202103232141_125_length_1703_cov_103.329028	700	1488	aadA5_1	1-789/789	===============	0/0	100.00	100.00	resfinder	AF137361	resfinder~~~aadA5_1~~~AF137361 aadA5_1
ECO-JSC-RGN-105234.fna	ECO-JSC-RGN-105234_202103232141_128_length_1529_cov_174.813361	148	1008	blaTEM-1B_1	1-861/861	===============	0/0	100.00	100.00	resfinder	AY458016	resfinder~~~blaTEM-1B_1~~~AY458016 Alternate name; RblaTEM-1
ECO-JSC-RGN-105234.fna	ECO-JSC-RGN-105234_202103232141_140_length_913_cov_190.806220	1	138	aph(6)-Id_1	1-138/837	===............	0/0	16.49	100.00	resfinder	M28829	resfinder~~~aph(6)-Id_1~~~M28829 aph(6)-Id_1
ECO-JSC-RGN-105234.fna	ECO-JSC-RGN-105234_202103232141_140_length_913_cov_190.806220	138	913	aph(3'')-Ib_5	29-804/804	===============	0/0	96.52	100.00	resfinder	AF321551	resfinder~~~aph(3'')-Ib_5~~~AF321551 aph(3'')-Ib_5
ECO-JSC-RGN-105234.fna	ECO-JSC-RGN-105234_202103232141_145_length_740_cov_215.723982	1	698	aph(6)-Id_1	140-837/837	..=============	0/0	83.39	100.00	resfinder	M28829	resfinder~~~aph(6)-Id_1~~~M28829 aph(6)-Id_1
ECO-JSC-RGN-105234.fna	ECO-JSC-RGN-105234_202103232141_153_length_594_cov_235.825919	1	594	sul2_14	198-791/819	...============	0/0	72.53	100.00	resfinder	AJ514834	resfinder~~~sul2_14~~~AJ514834 sul2_14
ECO-JSC-RGN-105234.fna	ECO-JSC-RGN-105234_202103232141_45_length_31747_cov_46.336849	10693	11925	mdf(A)_1	1-1233/1233	===============	0/0	100.00	98.46	resfinder	Y08743	resfinder~~~mdf(A)_1~~~Y08743 mdf(A)_1
ECO-JSC-RGN-105234.fna	ECO-JSC-RGN-105234_202103232141_76_length_13677_cov_122.615588	10653	11519	sul1_5	1-867/867	===============	0/0	100.00	99.89	resfinder	EU780013	resfinder~~~sul1_5~~~EU780013 sul1_5
ECO-JSC-RGN-105234.fna	ECO-JSC-RGN-105234_202103232141_76_length_13677_cov_122.615588	11997	12798	ant(3'')-Ia_1	171-972/972	..=============	0/0	82.51	99.75	resfinder	X02340	resfinder~~~ant(3'')-Ia_1~~~X02340 ant(3'')-Ia_1
ECO-JSC-RGN-105234.fna	ECO-JSC-RGN-105234_202103232141_76_length_13677_cov_122.615588	12881	13354	dfrA1_10	1-474/474	===============	0/0	100.00	99.79	resfinder	AF203818	resfinder~~~dfrA1_10~~~AF203818 dfrA1_10
ECO-JSC-RGN-105234.fna	ECO-JSC-RGN-105234_202103232141_76_length_13677_cov_122.615588	13371	13538	ant(3'')-Ia_1	1-175/972	===...../......	3/7	17.28	96.00	resfinder	X02340	resfinder~~~ant(3'')-Ia_1~~~X02340 ant(3'')-Ia_1
KLP-JSC-RGN-105194.fna	KLP-JSC-RGN-105194_202103232141_11_length_249016_cov_44.214723	42203	43378	oqxA_1	1-1176/1176	===============	0/0	100.00	99.41	resfinder	EU370913	resfinder~~~oqxA_1~~~EU370913 oqxA_1
KLP-JSC-RGN-105194.fna	KLP-JSC-RGN-105194_202103232141_11_length_249016_cov_44.214723	43402	46554	oqxB_1	1-3153/3153	===============	0/0	100.00	98.95	resfinder	EU370913	resfinder~~~oqxB_1~~~EU370913 oqxB_1
KLP-JSC-RGN-105194.fna	KLP-JSC-RGN-105194_202103232141_40_length_7339_cov_119.322088	585	1409	blaOXA-9_1	1-825/825	===============	0/0	100.00	99.88	resfinder	KQ089875	resfinder~~~blaOXA-9_1~~~KQ089875 blaOXA-9_1
KLP-JSC-RGN-105194.fna	KLP-JSC-RGN-105194_202103232141_40_length_7339_cov_119.322088	1469	2270	ant(3'')-Ia_1	168-972/972	..======/======	1/3	82.51	99.25	resfinder	X02340	resfinder~~~ant(3'')-Ia_1~~~X02340 ant(3'')-Ia_1
KLP-JSC-RGN-105194.fna	KLP-JSC-RGN-105194_202103232141_40_length_7339_cov_119.322088	2327	2932	aac(6')-Ib_1	1-606/606	===============	0/0	100.00	100.00	resfinder	M21682	resfinder~~~aac(6')-Ib_1~~~M21682 aac(6')-Ib_1
KLP-JSC-RGN-105194.fna	KLP-JSC-RGN-105194_202103232141_44_length_5826_cov_96.910071	110	970	aac(3)-IId_1	1-861/861	===============	0/0	100.00	99.88	resfinder	EU022314	resfinder~~~aac(3)-IId_1~~~EU022314 aac(3)-IId_1
KLP-JSC-RGN-105194.fna	KLP-JSC-RGN-105194_202103232141_4_length_359203_cov_48.019138	344804	345223	fosA6_1	1-420/433	===============	0/0	97.00	98.33	resfinder	KU254579	resfinder~~~fosA6_1~~~KU254579 fosA6_1
KLP-JSC-RGN-105194.fna	KLP-JSC-RGN-105194_202103232141_56_length_2369_cov_113.947644	778	1962	tet(D)_1	1-1185/1185	===============	0/0	100.00	100.00	resfinder	AF467077	resfinder~~~tet(D)_1~~~AF467077 tet(D)_1
KLP-JSC-RGN-105194.fna	KLP-JSC-RGN-105194_202103232141_70_length_1043_cov_171.942029	34	894	blaTEM-1B_1	1-861/861	===============	0/0	100.00	100.00	resfinder	AY458016	resfinder~~~blaTEM-1B_1~~~AY458016 Alternate name; RblaTEM-1
KLP-JSC-RGN-105194.fna	KLP-JSC-RGN-105194_202103232141_74_length_808_cov_128.161423	1	785	blaSHV-129_1	1-785/861	==============.	0/0	91.17	100.00	resfinder	GU827715	resfinder~~~blaSHV-129_1~~~GU827715 blaSHV-129_1
ECO-JSC-RGN-105457.fna	ECO-JSC-RGN-105457_202103232141_17_length_103983_cov_54.324948	51275	52507	mdf(A)_1	1-1233/1233	===============	0/0	100.00	98.46	resfinder	Y08743	resfinder~~~mdf(A)_1~~~Y08743 mdf(A)_1
ECO-JSC-RGN-103785.fna	ECO-JSC-RGN-103785_202103232141_10_length_185580_cov_12.042290	99947	101179	mdf(A)_1	1-1233/1233	===============	0/0	100.00	97.81	resfinder	Y08743	resfinder~~~mdf(A)_1~~~Y08743 mdf(A)_1
ECO-JSC-RGN-103785.fna	ECO-JSC-RGN-103785_202103232141_17_length_112005_cov_19.789606	56931	57806	blaCTX-M-15_1	1-876/876	===============	0/0	100.00	100.00	resfinder	AY044436	resfinder~~~blaCTX-M-15_1~~~AY044436 Alternate name; UOE-1
ECO-JSC-RGN-103785.fna	ECO-JSC-RGN-103785_202103232141_50_length_10118_cov_22.109252	794	960	ant(3'')-Ia_1	1-174/972	===...../......	3/7	17.18	95.98	resfinder	X02340	resfinder~~~ant(3'')-Ia_1~~~X02340 ant(3'')-Ia_1
ECO-JSC-RGN-103785.fna	ECO-JSC-RGN-103785_202103232141_50_length_10118_cov_22.109252	979	1452	dfrA17_1	1-474/474	===============	0/0	100.00	100.00	resfinder	FJ460238	resfinder~~~dfrA17_1~~~FJ460238 dfrA17_1
ECO-JSC-RGN-103785.fna	ECO-JSC-RGN-103785_202103232141_50_length_10118_cov_22.109252	1583	2371	aadA5_1	1-789/789	===============	0/0	100.00	100.00	resfinder	AF137361	resfinder~~~aadA5_1~~~AF137361 aadA5_1
ECO-JSC-RGN-103785.fna	ECO-JSC-RGN-103785_202103232141_50_length_10118_cov_22.109252	2891	3757	sul1_5	1-867/867	===============	0/0	100.00	99.89	resfinder	EU780013	resfinder~~~sul1_5~~~EU780013 sul1_5
ECO-JSC-RGN-103785.fna	ECO-JSC-RGN-103785_202103232141_50_length_10118_cov_22.109252	9052	9973	mph(A)_2	1-921/921	========/======	1/1	100.00	99.67	resfinder	U36578	resfinder~~~mph(A)_2~~~U36578 mph(A)_2
ECO-JSC-RGN-103785.fna	ECO-JSC-RGN-103785_202103232141_54_length_8371_cov_24.952496	312	1172	blaTEM-1B_1	1-861/861	===============	0/0	100.00	100.00	resfinder	AY458016	resfinder~~~blaTEM-1B_1~~~AY458016 Alternate name; RblaTEM-1
ECO-JSC-RGN-103785.fna	ECO-JSC-RGN-103785_202103232141_61_length_5798_cov_40.210628	1303	2118	sul2_2	1-816/816	===============	0/0	100.00	100.00	resfinder	AY034138	resfinder~~~sul2_2~~~AY034138 sul2_2
ECO-JSC-RGN-103785.fna	ECO-JSC-RGN-103785_202103232141_61_length_5798_cov_40.210628	2179	2982	aph(3'')-Ib_5	1-804/804	===============	0/0	100.00	100.00	resfinder	AF321551	resfinder~~~aph(3'')-Ib_5~~~AF321551 aph(3'')-Ib_5
ECO-JSC-RGN-103785.fna	ECO-JSC-RGN-103785_202103232141_61_length_5798_cov_40.210628	2982	3818	aph(6)-Id_1	1-837/837	===============	0/0	100.00	99.88	resfinder	M28829	resfinder~~~aph(6)-Id_1~~~M28829 aph(6)-Id_1
ECO-JSC-RGN-103785.fna	ECO-JSC-RGN-103785_202103232141_61_length_5798_cov_40.210628	4797	4978	tet(A)_6	1-182/1275	===............	0/0	14.27	100.00	resfinder	AF534183	resfinder~~~tet(A)_6~~~AF534183 tet(A)_6
ECO-JSC-RGN-105237.fna	ECO-JSC-RGN-105237_202103232141_2_length_216417_cov_45.224471	112932	114164	mdf(A)_1	1-1233/1233	===============	0/0	100.00	99.92	resfinder	Y08743	resfinder~~~mdf(A)_1~~~Y08743 mdf(A)_1
ECO-JSC-RGN-105237.fna	ECO-JSC-RGN-105237_202103232141_66_length_21323_cov_77.069189	19668	20813	blaCMY-42_1	1-1146/1146	===============	0/0	100.00	100.00	resfinder	HM146927	resfinder~~~blaCMY-42_1~~~HM146927 blaCMY-42_1
ECO-JSC-RGN-105237.fna	ECO-JSC-RGN-105237_202103232141_76_length_8208_cov_83.803222	78	792	aadA5_1	1-715/789	==============.	0/0	90.62	100.00	resfinder	AF137361	resfinder~~~aadA5_1~~~AF137361 aadA5_1
ECO-JSC-RGN-105237.fna	ECO-JSC-RGN-105237_202103232141_76_length_8208_cov_83.803222	923	1396	dfrA17_1	1-474/474	===============	0/0	100.00	100.00	resfinder	FJ460238	resfinder~~~dfrA17_1~~~FJ460238 dfrA17_1
ECO-JSC-RGN-105237.fna	ECO-JSC-RGN-105237_202103232141_76_length_8208_cov_83.803222	1415	1581	ant(3'')-Ia_1	1-174/972	===...../......	3/7	17.18	95.98	resfinder	X02340	resfinder~~~ant(3'')-Ia_1~~~X02340 ant(3'')-Ia_1
ECO-JSC-RGN-105237.fna	ECO-JSC-RGN-105237_202103232141_76_length_8208_cov_83.803222	7420	8079	catA1_1	1-660/660	===============	0/0	100.00	99.85	resfinder	V00622	resfinder~~~catA1_1~~~V00622 catA1_1
ECO-JSC-RGN-105237.fna	ECO-JSC-RGN-105237_202103232141_77_length_6721_cov_65.803131	1365	2570	tet(B)_2	1-1206/1206	===============	0/0	100.00	100.00	resfinder	AF326777	resfinder~~~tet(B)_2~~~AF326777 tet(B)_2
ECO-JSC-RGN-105237.fna	ECO-JSC-RGN-105237_202103232141_82_length_4540_cov_76.155725	86	922	aph(6)-Id_1	1-837/837	===============	0/0	100.00	100.00	resfinder	M28829	resfinder~~~aph(6)-Id_1~~~M28829 aph(6)-Id_1
ECO-JSC-RGN-105237.fna	ECO-JSC-RGN-105237_202103232141_82_length_4540_cov_76.155725	922	1725	aph(3'')-Ib_5	1-804/804	===============	0/0	100.00	100.00	resfinder	AF321551	resfinder~~~aph(3'')-Ib_5~~~AF321551 aph(3'')-Ib_5
ECO-JSC-RGN-105237.fna	ECO-JSC-RGN-105237_202103232141_82_length_4540_cov_76.155725	1786	2601	sul2_3	1-816/816	===============	0/0	100.00	100.00	resfinder	HQ840942	resfinder~~~sul2_3~~~HQ840942 sul2_3
ECO-JSC-RGN-105237.fna	ECO-JSC-RGN-105237_202103232141_96_length_1325_cov_70.201923	241	1101	blaTEM-1B_1	1-861/861	===============	0/0	100.00	100.00	resfinder	AY458016	resfinder~~~blaTEM-1B_1~~~AY458016 Alternate name; RblaTEM-1
ECO-JSC-RGN-105289.fna	ECO-JSC-RGN-105289_202103232141_104_length_3892_cov_44.174836	2076	3281	tet(B)_2	1-1206/1206	===============	0/0	100.00	100.00	resfinder	AF326777	resfinder~~~tet(B)_2~~~AF326777 tet(B)_2
ECO-JSC-RGN-105289.fna	ECO-JSC-RGN-105289_202103232141_114_length_2917_cov_48.785563	1947	2877	mph(A)_2	1-921/921	========/======	2/10	100.00	98.71	resfinder	U36578	resfinder~~~mph(A)_2~~~U36578 mph(A)_2
ECO-JSC-RGN-105289.fna	ECO-JSC-RGN-105289_202103232141_115_length_2868_cov_43.508778	1756	2616	blaTEM-1B_1	1-861/861	===============	0/0	100.00	100.00	resfinder	AY458016	resfinder~~~blaTEM-1B_1~~~AY458016 Alternate name; RblaTEM-1
ECO-JSC-RGN-105289.fna	ECO-JSC-RGN-105289_202103232141_117_length_2611_cov_33.878453	344	1107	erm(B)_18	1-762/762	========/======	2/2	100.00	98.95	resfinder	X66468	resfinder~~~erm(B)_18~~~X66468 erm(B)_18
ECO-JSC-RGN-105289.fna	ECO-JSC-RGN-105289_202103232141_13_length_109766_cov_13.760559	107644	108876	mdf(A)_1	1-1233/1233	===============	0/0	100.00	98.30	resfinder	Y08743	resfinder~~~mdf(A)_1~~~Y08743 mdf(A)_1
ECO-JSC-RGN-105289.fna	ECO-JSC-RGN-105289_202103232141_87_length_7918_cov_30.517536	1530	1696	ant(3'')-Ia_1	1-174/972	===...../......	3/7	17.18	95.98	resfinder	X02340	resfinder~~~ant(3'')-Ia_1~~~X02340 ant(3'')-Ia_1
ECO-JSC-RGN-105289.fna	ECO-JSC-RGN-105289_202103232141_87_length_7918_cov_30.517536	1715	2188	dfrA17_1	1-474/474	===============	0/0	100.00	100.00	resfinder	FJ460238	resfinder~~~dfrA17_1~~~FJ460238 dfrA17_1
ECO-JSC-RGN-105289.fna	ECO-JSC-RGN-105289_202103232141_87_length_7918_cov_30.517536	2319	3107	aadA5_1	1-789/789	===============	0/0	100.00	100.00	resfinder	AF137361	resfinder~~~aadA5_1~~~AF137361 aadA5_1
ECO-JSC-RGN-105289.fna	ECO-JSC-RGN-105289_202103232141_87_length_7918_cov_30.517536	3627	4493	sul1_5	1-867/867	===============	0/0	100.00	99.89	resfinder	EU780013	resfinder~~~sul1_5~~~EU780013 sul1_5
ECO-JSC-RGN-105289.fna	ECO-JSC-RGN-105289_202103232141_96_length_4890_cov_43.197590	1303	2178	blaCTX-M-15_1	1-876/876	===============	0/0	100.00	100.00	resfinder	AY044436	resfinder~~~blaCTX-M-15_1~~~AY044436 Alternate name; UOE-1
ECO-JSC-RGN-105240.fna	ECO-JSC-RGN-105240_202103232141_108_length_612_cov_225.747664	1	465	blaTEM-105_1	397-861/861	......=========	0/0	54.01	100.00	resfinder	AF516720	resfinder~~~blaTEM-105_1~~~AF516720 blaTEM-105_1
ECO-JSC-RGN-105240.fna	ECO-JSC-RGN-105240_202103232141_14_length_133097_cov_33.574816	29803	31035	mdf(A)_1	1-1233/1233	===============	0/0	100.00	98.78	resfinder	Y08743	resfinder~~~mdf(A)_1~~~Y08743 mdf(A)_1
ECO-JSC-RGN-105240.fna	ECO-JSC-RGN-105240_202103232141_47_length_7424_cov_55.462774	1	105	tet(A)_1	1096-1200/1200	.............==	0/0	8.75	100.00	resfinder	AJ313332	resfinder~~~tet(A)_1~~~AJ313332 tet(A)_1
ECO-JSC-RGN-105240.fna	ECO-JSC-RGN-105240_202103232141_50_length_6369_cov_59.638907	4451	5664	floR_2	1-1214/1215	===============	0/0	99.92	98.19	resfinder	AF118107	resfinder~~~floR_2~~~AF118107 floR_2
ECO-JSC-RGN-105240.fna	ECO-JSC-RGN-105240_202103232141_50_length_6369_cov_59.638907	6265	6369	tet(A)_6	1171-1275/1275	.............==	0/0	8.24	100.00	resfinder	AF534183	resfinder~~~tet(A)_6~~~AF534183 tet(A)_6
ECO-JSC-RGN-105240.fna	ECO-JSC-RGN-105240_202103232141_54_length_5571_cov_59.054605	4208	5074	sul1_5	1-867/867	===============	0/0	100.00	99.89	resfinder	EU780013	resfinder~~~sul1_5~~~EU780013 sul1_5
ECO-JSC-RGN-105240.fna	ECO-JSC-RGN-105240_202103232141_61_length_4220_cov_90.055757	716	1576	aac(3)-IId_1	1-861/861	===============	0/0	100.00	99.88	resfinder	EU022314	resfinder~~~aac(3)-IId_1~~~EU022314 aac(3)-IId_1
ECO-JSC-RGN-105240.fna	ECO-JSC-RGN-105240_202103232141_62_length_4118_cov_73.330611	175	831	qnrS1_1	1-657/657	===============	0/0	100.00	100.00	resfinder	AB187515	resfinder~~~qnrS1_1~~~AB187515 qnrS1_1
ECO-JSC-RGN-105240.fna	ECO-JSC-RGN-105240_202103232141_65_length_3232_cov_47.166086	626	1462	aph(6)-Id_1	1-837/837	===============	0/0	100.00	100.00	resfinder	M28829	resfinder~~~aph(6)-Id_1~~~M28829 aph(6)-Id_1
ECO-JSC-RGN-105240.fna	ECO-JSC-RGN-105240_202103232141_65_length_3232_cov_47.166086	1462	2265	aph(3'')-Ib_5	1-804/804	===============	0/0	100.00	100.00	resfinder	AF321551	resfinder~~~aph(3'')-Ib_5~~~AF321551 aph(3'')-Ib_5
ECO-JSC-RGN-105240.fna	ECO-JSC-RGN-105240_202103232141_65_length_3232_cov_47.166086	2326	3141	sul2_2	1-816/816	===============	0/0	100.00	100.00	resfinder	AY034138	resfinder~~~sul2_2~~~AY034138 sul2_2
ECO-JSC-RGN-105240.fna	ECO-JSC-RGN-105240_202103232141_66_length_3185_cov_154.668919	1	473	blaTEM-1C_1	1-473/861	=========......	0/0	54.94	100.00	resfinder	FJ560503	resfinder~~~blaTEM-1C_1~~~FJ560503 Alternate name; RblaTEM-1
ECO-JSC-RGN-105240.fna	ECO-JSC-RGN-105240_202103232141_73_length_2131_cov_320.094937	46	967	mph(A)_2	1-921/921	========/======	1/1	100.00	99.67	resfinder	U36578	resfinder~~~mph(A)_2~~~U36578 mph(A)_2
ECO-JSC-RGN-105240.fna	ECO-JSC-RGN-105240_202103232141_75_length_1959_cov_89.860786	713	1959	tet(A)_6	1-1247/1275	===============	0/0	97.80	100.00	resfinder	AF534183	resfinder~~~tet(A)_6~~~AF534183 tet(A)_6
ECO-JSC-RGN-105240.fna	ECO-JSC-RGN-105240_202103232141_78_length_1713_cov_273.070293	371	1246	blaCTX-M-1_1	1-876/876	===============	0/0	100.00	100.00	resfinder	DQ915955	resfinder~~~blaCTX-M-1_1~~~DQ915955 blaCTX-M-1_1
ECO-JSC-RGN-105240.fna	ECO-JSC-RGN-105240_202103232141_88_length_1189_cov_39.983813	162	977	aph(3')-Ia_1	1-816/816	===============	0/0	100.00	100.00	resfinder	V00359	resfinder~~~aph(3')-Ia_1~~~V00359 aph(3')-Ia_1
ECO-JSC-RGN-105240.fna	ECO-JSC-RGN-105240_202103232141_89_length_1071_cov_53.593561	1	85	ant(3'')-Ia_1	99-184/972	.==...../......	1/1	8.74	96.51	resfinder	X02340	resfinder~~~ant(3'')-Ia_1~~~X02340 ant(3'')-Ia_1
ECO-JSC-RGN-105240.fna	ECO-JSC-RGN-105240_202103232141_89_length_1071_cov_53.593561	82	579	dfrA12_8	1-498/498	===============	0/0	100.00	100.00	resfinder	AM040708	resfinder~~~dfrA12_8~~~AM040708 dfrA12_8
ECO-JSC-RGN-105240.fna	ECO-JSC-RGN-105240_202103232141_89_length_1071_cov_53.593561	977	1071	aadA2_1	18-112/819	===............	0/0	11.60	100.00	resfinder	NC_010870	resfinder~~~aadA2_1~~~NC_010870 aadA2_1
ECO-JSC-RGN-105240.fna	ECO-JSC-RGN-105240_202103232141_93_length_988_cov_84.726674	77	837	lnu(F)_1	1-761/822	==============.	0/0	92.58	100.00	resfinder	EU118119	resfinder~~~lnu(F)_1~~~EU118119 lnu(F)_1
ECO-JSC-RGN-105240.fna	ECO-JSC-RGN-105240_202103232141_95_length_841_cov_126.842932	58	841	aadA2_1	36-819/819	===============	0/0	95.73	100.00	resfinder	NC_010870	resfinder~~~aadA2_1~~~NC_010870 aadA2_1
KLP-JSC-RGN-105200.fna	KLP-JSC-RGN-105200_202103232141_15_length_120529_cov_43.858749	120439	120529	blaSHV-187_1	1-91/867	==.............	0/0	10.50	97.80	resfinder	LN515533	resfinder~~~blaSHV-187_1~~~LN515533 blaSHV-187_1
KLP-JSC-RGN-105200.fna	KLP-JSC-RGN-105200_202103232141_35_length_37567_cov_51.407229	32802	35954	oqxB_1	1-3153/3153	===============	0/0	100.00	98.86	resfinder	EU370913	resfinder~~~oqxB_1~~~EU370913 oqxB_1
KLP-JSC-RGN-105200.fna	KLP-JSC-RGN-105200_202103232141_35_length_37567_cov_51.407229	35978	37153	oqxA_1	1-1176/1176	===============	0/0	100.00	99.23	resfinder	EU370913	resfinder~~~oqxA_1~~~EU370913 oqxA_1
KLP-JSC-RGN-105200.fna	KLP-JSC-RGN-105200_202103232141_48_length_13042_cov_129.589742	3883	4698	sul2_2	1-816/816	===============	0/0	100.00	100.00	resfinder	AY034138	resfinder~~~sul2_2~~~AY034138 sul2_2
KLP-JSC-RGN-105200.fna	KLP-JSC-RGN-105200_202103232141_52_length_8451_cov_102.403153	1247	1414	ant(3'')-Ia_1	1-175/972	===...../......	3/7	17.28	96.00	resfinder	X02340	resfinder~~~ant(3'')-Ia_1~~~X02340 ant(3'')-Ia_1
KLP-JSC-RGN-105200.fna	KLP-JSC-RGN-105200_202103232141_52_length_8451_cov_102.403153	1430	1903	dfrA5_1	1-474/474	===============	0/0	100.00	100.00	resfinder	X12868	resfinder~~~dfrA5_1~~~X12868 dfrA5_1
KLP-JSC-RGN-105200.fna	KLP-JSC-RGN-105200_202103232141_52_length_8451_cov_102.403153	2401	3267	sul1_5	1-867/867	===============	0/0	100.00	99.89	resfinder	EU780013	resfinder~~~sul1_5~~~EU780013 sul1_5
KLP-JSC-RGN-105200.fna	KLP-JSC-RGN-105200_202103232141_55_length_5826_cov_101.909376	4857	5717	aac(3)-IId_1	1-861/861	===============	0/0	100.00	99.88	resfinder	EU022314	resfinder~~~aac(3)-IId_1~~~EU022314 aac(3)-IId_1
KLP-JSC-RGN-105200.fna	KLP-JSC-RGN-105200_202103232141_57_length_5000_cov_159.483648	2696	3532	aph(6)-Id_1	1-837/837	===============	0/0	100.00	100.00	resfinder	M28829	resfinder~~~aph(6)-Id_1~~~M28829 aph(6)-Id_1
KLP-JSC-RGN-105200.fna	KLP-JSC-RGN-105200_202103232141_57_length_5000_cov_159.483648	3532	4334	aph(3'')-Ib_2	2-804/804	===============	0/0	99.88	100.00	resfinder	AF024602	resfinder~~~aph(3'')-Ib_2~~~AF024602 aph(3'')-Ib_2
KLP-JSC-RGN-105200.fna	KLP-JSC-RGN-105200_202103232141_63_length_3208_cov_162.080805	75	145	aadA1_3	722-792/792	.............==	0/0	8.96	100.00	resfinder	JQ414041	resfinder~~~aadA1_3~~~JQ414041 aadA1_3
KLP-JSC-RGN-105200.fna	KLP-JSC-RGN-105200_202103232141_63_length_3208_cov_162.080805	205	1029	blaOXA-9_1	1-825/825	===============	0/0	100.00	99.88	resfinder	KQ089875	resfinder~~~blaOXA-9_1~~~KQ089875 blaOXA-9_1
KLP-JSC-RGN-105200.fna	KLP-JSC-RGN-105200_202103232141_63_length_3208_cov_162.080805	1729	2334	aac(6')-Ib_1	1-606/606	===============	0/0	100.00	100.00	resfinder	M21682	resfinder~~~aac(6')-Ib_1~~~M21682 aac(6')-Ib_1
KLP-JSC-RGN-105200.fna	KLP-JSC-RGN-105200_202103232141_63_length_3208_cov_162.080805	2391	3131	ant(3'')-Ia_1	168-911/972	..======/======	1/3	76.23	99.33	resfinder	X02340	resfinder~~~ant(3'')-Ia_1~~~X02340 ant(3'')-Ia_1
