GCA_014169115.1_ASM1416911v1,plasmid_AD482,AP022075.1,GCA_014169115.1_ASM1416911v1_202109171340_110_length_3072_cov_358.917863
GCA_013825245.1_ASM1382524v1,plasmid_AA181,CP057295.1,GCA_013825245.1_ASM1382524v1_202109171340_42_length_45267_cov_47.589012
GCA_013825245.1_ASM1382524v1,plasmid_AA181,CP057297.1,GCA_013825245.1_ASM1382524v1_202109171340_106_length_6736_cov_40.921773
GCA_013825245.1_ASM1382524v1,plasmid_AB062,CP057299.1,GCA_013825245.1_ASM1382524v1_202109171340_116_length_4924_cov_68.010840
GCA_013825245.1_ASM1382524v1,plasmid_AG799,CP057297.1,GCA_013825245.1_ASM1382524v1_202109171340_124_length_3521_cov_35.497643
GCA_013797825.1_ASM1379782v1,plasmid_AA334,CP056903.1,GCA_013797825.1_ASM1379782v1_202109200955_49_length_22837_cov_8.210348
GCA_013797825.1_ASM1379782v1,plasmid_AA334,CP056903.1,GCA_013797825.1_ASM1379782v1_202109200955_54_length_17381_cov_9.053553
GCA_013797825.1_ASM1379782v1,plasmid_AA334,CP056903.1,GCA_013797825.1_ASM1379782v1_202109200955_59_length_10907_cov_8.280056
GCA_013797825.1_ASM1379782v1,plasmid_AA334,CP056903.1,GCA_013797825.1_ASM1379782v1_202109200955_63_length_9421_cov_6.499892
GCA_013797825.1_ASM1379782v1,plasmid_AA334,CP056903.1,GCA_013797825.1_ASM1379782v1_202109200955_64_length_9070_cov_7.826792
GCA_013797825.1_ASM1379782v1,plasmid_AA334,CP056903.1,GCA_013797825.1_ASM1379782v1_202109200955_69_length_8209_cov_17.940361
GCA_013797825.1_ASM1379782v1,plasmid_AA334,CP056903.1,GCA_013797825.1_ASM1379782v1_202109200955_70_length_7071_cov_8.305732
GCA_013797825.1_ASM1379782v1,plasmid_AA334,CP056903.1,GCA_013797825.1_ASM1379782v1_202109200955_71_length_6438_cov_8.033751
GCA_013797825.1_ASM1379782v1,plasmid_AA334,CP056903.1,GCA_013797825.1_ASM1379782v1_202109200955_78_length_4268_cov_7.450616
GCA_013797825.1_ASM1379782v1,plasmid_AA334,CP056903.1,GCA_013797825.1_ASM1379782v1_202109200955_81_length_4010_cov_7.551120
GCA_013797825.1_ASM1379782v1,plasmid_AA334,CP056902.1,GCA_013797825.1_ASM1379782v1_202109200955_83_length_3367_cov_12.738272
GCA_013797825.1_ASM1379782v1,plasmid_AA334,CP056904.1,GCA_013797825.1_ASM1379782v1_202109200955_89_length_2160_cov_10.757501
GCA_013797825.1_ASM1379782v1,plasmid_AA334,CP056903.1,GCA_013797825.1_ASM1379782v1_202109200955_109_length_1080_cov_10.916055
GCA_013797825.1_ASM1379782v1,plasmid_AA334,CP056902.1,GCA_013797825.1_ASM1379782v1_202109200955_109_length_1080_cov_10.916055
GCA_013797825.1_ASM1379782v1,plasmid_AA579,CP056905.1,GCA_013797825.1_ASM1379782v1_202109200955_79_length_4199_cov_423.967829
GCA_013797825.1_ASM1379782v1,plasmid_AA282,CP056904.1,GCA_013797825.1_ASM1379782v1_202109200955_26_length_75605_cov_9.901229
GCA_013797825.1_ASM1379782v1,plasmid_AA282,CP056904.1,GCA_013797825.1_ASM1379782v1_202109200955_55_length_14767_cov_10.478757
GCA_013797825.1_ASM1379782v1,plasmid_AA282,CP056903.1,GCA_013797825.1_ASM1379782v1_202109200955_84_length_3030_cov_7.882535
GCA_013797825.1_ASM1379782v1,plasmid_AA282,CP056903.1,GCA_013797825.1_ASM1379782v1_202109200955_87_length_2618_cov_16.240466
GCA_013797825.1_ASM1379782v1,plasmid_AA282,CP056903.1,GCA_013797825.1_ASM1379782v1_202109200955_87_length_2618_cov_16.240466
GCA_013797825.1_ASM1379782v1,plasmid_AA282,CP056902.1,GCA_013797825.1_ASM1379782v1_202109200955_99_length_1366_cov_30.742534
GCA_013797825.1_ASM1379782v1,plasmid_AA282,CP056903.1,GCA_013797825.1_ASM1379782v1_202109200955_99_length_1366_cov_30.742534
GCA_013797825.1_ASM1379782v1,plasmid_AA282,CP056904.1,GCA_013797825.1_ASM1379782v1_202109200955_99_length_1366_cov_30.742534
GCA_013797825.1_ASM1379782v1,plasmid_AB686,CP056906.1,GCA_013797825.1_ASM1379782v1_202109200955_93_length_1692_cov_690.630671
GCA_014131595.1_ASM1413159v1,plasmid_AA297,CP048866.1,GCA_014131595.1_ASM1413159v1_202109200955_39_length_29290_cov_8.949079
GCA_014131595.1_ASM1413159v1,plasmid_AA297,CP048866.1,GCA_014131595.1_ASM1413159v1_202109200955_40_length_28414_cov_8.297699
GCA_014131595.1_ASM1413159v1,plasmid_AA297,CP048866.1,GCA_014131595.1_ASM1413159v1_202109200955_58_length_12268_cov_9.113582
GCA_014131595.1_ASM1413159v1,plasmid_AA297,CP048866.1,GCA_014131595.1_ASM1413159v1_202109200955_60_length_10840_cov_7.816298
GCA_014131595.1_ASM1413159v1,plasmid_AA297,CP048866.1,GCA_014131595.1_ASM1413159v1_202109200955_61_length_10545_cov_7.773853
GCA_014131595.1_ASM1413159v1,plasmid_AA297,CP048866.1,GCA_014131595.1_ASM1413159v1_202109200955_64_length_7736_cov_7.631226
GCA_014131595.1_ASM1413159v1,plasmid_AA297,CP048866.1,GCA_014131595.1_ASM1413159v1_202109200955_66_length_7534_cov_7.383691
GCA_014131595.1_ASM1413159v1,plasmid_AA297,CP048866.1,GCA_014131595.1_ASM1413159v1_202109200955_68_length_6652_cov_5.501844
GCA_014131595.1_ASM1413159v1,plasmid_AA297,CP048866.1,GCA_014131595.1_ASM1413159v1_202109200955_79_length_3227_cov_7.001290
GCA_014131595.1_ASM1413159v1,plasmid_AA297,CP048866.1,GCA_014131595.1_ASM1413159v1_202109200955_81_length_2664_cov_9.875838
GCA_014131595.1_ASM1413159v1,plasmid_AA297,CP048866.1,GCA_014131595.1_ASM1413159v1_202109200955_82_length_2212_cov_42.674341
GCA_014131595.1_ASM1413159v1,plasmid_AA297,CP048866.1,GCA_014131595.1_ASM1413159v1_202109200955_82_length_2212_cov_42.674341
GCA_014131595.1_ASM1413159v1,plasmid_AA297,CP048866.1,GCA_014131595.1_ASM1413159v1_202109200955_82_length_2212_cov_42.674341
GCA_014131595.1_ASM1413159v1,plasmid_AA297,CP048865.1,GCA_014131595.1_ASM1413159v1_202109200955_82_length_2212_cov_42.674341
GCA_014131595.1_ASM1413159v1,plasmid_AA297,CP048866.1,GCA_014131595.1_ASM1413159v1_202109200955_84_length_2140_cov_8.362146
GCA_013890795.1_ASM1389079v1,plasmid_AA473,CP057635.1,GCA_013890795.1_ASM1389079v1_202109200955_37_length_33832_cov_42.267309
GCA_013890795.1_ASM1389079v1,plasmid_AA473,CP057635.1,GCA_013890795.1_ASM1389079v1_202109200955_42_length_23341_cov_40.621776
GCA_013890795.1_ASM1389079v1,plasmid_AA473,CP057635.1,GCA_013890795.1_ASM1389079v1_202109200955_49_length_14685_cov_40.049836
GCA_013890795.1_ASM1389079v1,plasmid_AA473,CP057635.1,GCA_013890795.1_ASM1389079v1_202109200955_50_length_11656_cov_37.569047
GCA_013890795.1_ASM1389079v1,plasmid_AA473,CP057635.1,GCA_013890795.1_ASM1389079v1_202109200955_66_length_3629_cov_49.406532
GCA_013890795.1_ASM1389079v1,plasmid_AA473,CP057634.1,GCA_013890795.1_ASM1389079v1_202109200955_73_length_1680_cov_26.424828
GCA_013890795.1_ASM1389079v1,plasmid_AD312,CP057635.1,GCA_013890795.1_ASM1389079v1_202109200955_58_length_8042_cov_42.322411
GCA_013890795.1_ASM1389079v1,plasmid_AD312,CP057634.1,GCA_013890795.1_ASM1389079v1_202109200955_81_length_1191_cov_28.201975
GCA_013890795.1_ASM1389079v1,plasmid_AC082,CP057634.1,GCA_013890795.1_ASM1389079v1_202109200955_56_length_9235_cov_32.525115
GCA_013890795.1_ASM1389079v1,plasmid_AC082,CP057634.1,GCA_013890795.1_ASM1389079v1_202109200955_61_length_6235_cov_34.904352
GCA_013890795.1_ASM1389079v1,plasmid_AC082,CP057634.1,GCA_013890795.1_ASM1389079v1_202109200955_62_length_5990_cov_34.704042
GCA_013890795.1_ASM1389079v1,plasmid_AC082,CP057634.1,GCA_013890795.1_ASM1389079v1_202109200955_63_length_5739_cov_28.756446
GCA_013890795.1_ASM1389079v1,plasmid_AC082,CP057635.1,GCA_013890795.1_ASM1389079v1_202109200955_67_length_3519_cov_44.829169
GCA_013890795.1_ASM1389079v1,plasmid_AC082,CP057634.1,GCA_013890795.1_ASM1389079v1_202109200955_72_length_1702_cov_35.729846
GCA_013890795.1_ASM1389079v1,plasmid_AC082,CP057635.1,GCA_013890795.1_ASM1389079v1_202109200955_79_length_1299_cov_144.160393
GCA_013890795.1_ASM1389079v1,plasmid_AC082,CP057634.1,GCA_013890795.1_ASM1389079v1_202109200955_79_length_1299_cov_144.160393
GCA_013890795.1_ASM1389079v1,plasmid_AC082,CP057634.1,GCA_013890795.1_ASM1389079v1_202109200955_79_length_1299_cov_144.160393
GCA_013890795.1_ASM1389079v1,plasmid_AC082,CP057634.1,GCA_013890795.1_ASM1389079v1_202109200955_79_length_1299_cov_144.160393
GCA_013890795.1_ASM1389079v1,plasmid_AC082,CP057635.1,GCA_013890795.1_ASM1389079v1_202109200955_83_length_1050_cov_79.182939
GCA_013890795.1_ASM1389079v1,plasmid_AC082,CP057634.1,GCA_013890795.1_ASM1389079v1_202109200955_83_length_1050_cov_79.182939
GCA_013890795.1_ASM1389079v1,plasmid_AC082,CP057635.1,GCA_013890795.1_ASM1389079v1_202109200955_84_length_1025_cov_69.483122
GCA_013890795.1_ASM1389079v1,plasmid_AC082,CP057634.1,GCA_013890795.1_ASM1389079v1_202109200955_84_length_1025_cov_69.483122
GCA_013806725.1_ASM1380672v1,plasmid_AA887,CP057056.1,GCA_013806725.1_ASM1380672v1_202109200955_42_length_28128_cov_108.660665
GCA_013806725.1_ASM1380672v1,plasmid_AA887,CP057056.1,GCA_013806725.1_ASM1380672v1_202109200955_43_length_27404_cov_100.394299
GCA_013806725.1_ASM1380672v1,plasmid_AA887,CP057056.1,GCA_013806725.1_ASM1380672v1_202109200955_60_length_6369_cov_114.915607
GCA_013802585.1_ASM1380258v1,plasmid_novel_f2080e253c5939f59e28271766596045,CP056998.1,GCA_013802585.1_ASM1380258v1_202109200955_71_length_8070_cov_143.946078
GCA_013802585.1_ASM1380258v1,plasmid_AD465,CP057001.1,GCA_013802585.1_ASM1380258v1_202109200955_89_length_2537_cov_1359.559756
GCA_013802585.1_ASM1380258v1,plasmid_AD167,CP057000.1,GCA_013802585.1_ASM1380258v1_202109200955_73_length_7553_cov_651.983280
GCA_013802585.1_ASM1380258v1,plasmid_AB718,CP056999.1,GCA_013802585.1_ASM1380258v1_202109200955_56_length_16804_cov_288.805644
GCA_013802585.1_ASM1380258v1,plasmid_AB718,CP056999.1,GCA_013802585.1_ASM1380258v1_202109200955_74_length_7252_cov_186.799582
GCA_013802585.1_ASM1380258v1,plasmid_AB718,CP056999.1,GCA_013802585.1_ASM1380258v1_202109200955_82_length_4283_cov_205.852354
GCA_013802585.1_ASM1380258v1,plasmid_AB718,CP056999.1,GCA_013802585.1_ASM1380258v1_202109200955_86_length_2863_cov_236.729720
GCA_013802585.1_ASM1380258v1,plasmid_AB718,CP056998.1,GCA_013802585.1_ASM1380258v1_202109200955_95_length_1551_cov_686.204206
GCA_013802585.1_ASM1380258v1,plasmid_AB718,CP056998.1,GCA_013802585.1_ASM1380258v1_202109200955_95_length_1551_cov_686.204206
GCA_013802585.1_ASM1380258v1,plasmid_AB718,CP056999.1,GCA_013802585.1_ASM1380258v1_202109200955_95_length_1551_cov_686.204206
GCA_013802585.1_ASM1380258v1,plasmid_AB718,CP056999.1,GCA_013802585.1_ASM1380258v1_202109200955_97_length_1506_cov_224.606018
GCA_013802585.1_ASM1380258v1,plasmid_AB718,CP056999.1,GCA_013802585.1_ASM1380258v1_202109200955_100_length_1194_cov_195.991047
GCA_013802585.1_ASM1380258v1,plasmid_AA583,CP056998.1,GCA_013802585.1_ASM1380258v1_202109200955_77_length_5281_cov_158.346080
GCA_014169855.1_ASM1416985v1,plasmid_AA474,AP022289.1,GCA_014169855.1_ASM1416985v1_202109200955_29_length_58404_cov_7.268521
GCA_014169855.1_ASM1416985v1,plasmid_AA474,AP022289.1,GCA_014169855.1_ASM1416985v1_202109200955_74_length_5789_cov_6.239846
GCA_014169855.1_ASM1416985v1,plasmid_AA474,AP022289.1,GCA_014169855.1_ASM1416985v1_202109200955_75_length_5689_cov_8.369565
GCA_014169855.1_ASM1416985v1,plasmid_AA474,AP022288.1,GCA_014169855.1_ASM1416985v1_202109200955_81_length_4404_cov_11.918419
GCA_014169855.1_ASM1416985v1,plasmid_AA474,AP022289.1,GCA_014169855.1_ASM1416985v1_202109200955_84_length_3869_cov_6.033492
GCA_014169855.1_ASM1416985v1,plasmid_AA941,AP022288.1,GCA_014169855.1_ASM1416985v1_202109200955_69_length_7389_cov_13.939688
GCA_014169855.1_ASM1416985v1,plasmid_AA941,AP022287.1,GCA_014169855.1_ASM1416985v1_202109200955_72_length_6113_cov_21.033632
GCA_014169855.1_ASM1416985v1,plasmid_AA941,AP022287.1,GCA_014169855.1_ASM1416985v1_202109200955_77_length_4867_cov_18.105010
GCA_014169855.1_ASM1416985v1,plasmid_AA941,AP022288.1,GCA_014169855.1_ASM1416985v1_202109200955_91_length_2426_cov_12.445296
GCA_014169855.1_ASM1416985v1,plasmid_AA941,AP022287.1,GCA_014169855.1_ASM1416985v1_202109200955_99_length_1228_cov_19.431798
GCA_014169855.1_ASM1416985v1,plasmid_AA941,AP022287.1,GCA_014169855.1_ASM1416985v1_202109200955_101_length_1181_cov_19.153080
GCA_014169855.1_ASM1416985v1,plasmid_AA941,AP022287.1,GCA_014169855.1_ASM1416985v1_202109200955_103_length_1092_cov_226.677833
GCA_014169855.1_ASM1416985v1,plasmid_AA941,AP022287.1,GCA_014169855.1_ASM1416985v1_202109200955_103_length_1092_cov_226.677833
GCA_014169855.1_ASM1416985v1,plasmid_AA941,AP022287.1,GCA_014169855.1_ASM1416985v1_202109200955_103_length_1092_cov_226.677833
GCA_014169855.1_ASM1416985v1,plasmid_AA941,AP022287.1,GCA_014169855.1_ASM1416985v1_202109200955_103_length_1092_cov_226.677833
GCA_014169855.1_ASM1416985v1,plasmid_AA941,AP022287.1,GCA_014169855.1_ASM1416985v1_202109200955_103_length_1092_cov_226.677833
GCA_014169855.1_ASM1416985v1,plasmid_AA941,AP022287.1,GCA_014169855.1_ASM1416985v1_202109200955_103_length_1092_cov_226.677833
GCA_014169855.1_ASM1416985v1,plasmid_AA941,AP022287.1,GCA_014169855.1_ASM1416985v1_202109200955_103_length_1092_cov_226.677833
GCA_014169855.1_ASM1416985v1,plasmid_AA941,AP022287.1,GCA_014169855.1_ASM1416985v1_202109200955_103_length_1092_cov_226.677833
GCA_014169855.1_ASM1416985v1,plasmid_AA941,AP022287.1,GCA_014169855.1_ASM1416985v1_202109200955_103_length_1092_cov_226.677833
GCA_014169855.1_ASM1416985v1,plasmid_AA941,AP022288.1,GCA_014169855.1_ASM1416985v1_202109200955_103_length_1092_cov_226.677833
GCA_014169855.1_ASM1416985v1,plasmid_AA941,AP022287.1,GCA_014169855.1_ASM1416985v1_202109200955_103_length_1092_cov_226.677833
GCA_014169855.1_ASM1416985v1,plasmid_AA941,AP022287.1,GCA_014169855.1_ASM1416985v1_202109200955_103_length_1092_cov_226.677833
GCA_014169855.1_ASM1416985v1,plasmid_AA941,AP022287.1,GCA_014169855.1_ASM1416985v1_202109200955_103_length_1092_cov_226.677833
GCA_014169855.1_ASM1416985v1,plasmid_AA336,AP022288.1,GCA_014169855.1_ASM1416985v1_202109200955_27_length_59421_cov_12.732323
GCA_013746875.1_ASM1374687v1,plasmid_AA056,CP056396.1,GCA_013746875.1_ASM1374687v1_202109200955_54_length_21139_cov_9.259328
GCA_013746875.1_ASM1374687v1,plasmid_AA056,CP056396.1,GCA_013746875.1_ASM1374687v1_202109200955_75_length_7829_cov_11.666710
GCA_013746875.1_ASM1374687v1,plasmid_AA056,CP056396.1,GCA_013746875.1_ASM1374687v1_202109200955_90_length_3161_cov_11.515162
GCA_013746875.1_ASM1374687v1,plasmid_AA056,CP056396.1,GCA_013746875.1_ASM1374687v1_202109200955_91_length_3016_cov_11.487366
GCA_013746875.1_ASM1374687v1,plasmid_AB038,CP056398.1,GCA_013746875.1_ASM1374687v1_202109200955_98_length_2419_cov_603.068935
GCA_013746875.1_ASM1374687v1,plasmid_AA044,CP056396.1,GCA_013746875.1_ASM1374687v1_202109200955_83_length_5466_cov_11.734594
GCA_013746875.1_ASM1374687v1,plasmid_AA044,CP056396.1,GCA_013746875.1_ASM1374687v1_202109200955_84_length_4983_cov_11.505972
GCA_013746875.1_ASM1374687v1,plasmid_AA044,CP056396.1,GCA_013746875.1_ASM1374687v1_202109200955_96_length_2455_cov_21.038660
GCA_013746875.1_ASM1374687v1,plasmid_AA044,CP056396.1,GCA_013746875.1_ASM1374687v1_202109200955_96_length_2455_cov_21.038660
GCA_013746875.1_ASM1374687v1,plasmid_AA044,CP056396.1,GCA_013746875.1_ASM1374687v1_202109200955_110_length_1194_cov_13.219306
GCA_013746875.1_ASM1374687v1,plasmid_AA810,CP056396.1,GCA_013746875.1_ASM1374687v1_202109200955_56_length_18786_cov_12.826250
GCA_013795545.1_ASM1379554v1,plasmid_AA173,CP056871.1,GCA_013795545.1_ASM1379554v1_202109200955_39_length_15340_cov_71.648365
GCA_013795545.1_ASM1379554v1,plasmid_AA173,CP056870.1,GCA_013795545.1_ASM1379554v1_202109200955_41_length_12584_cov_38.869193
GCA_013795545.1_ASM1379554v1,plasmid_AA173,CP056871.1,GCA_013795545.1_ASM1379554v1_202109200955_48_length_11068_cov_56.896188
GCA_013795545.1_ASM1379554v1,plasmid_AA173,CP056870.1,GCA_013795545.1_ASM1379554v1_202109200955_63_length_2969_cov_36.913900
GCA_013795545.1_ASM1379554v1,plasmid_AA173,CP056870.1,GCA_013795545.1_ASM1379554v1_202109200955_66_length_2424_cov_41.626758
GCA_013795545.1_ASM1379554v1,plasmid_AA173,CP056870.1,GCA_013795545.1_ASM1379554v1_202109200955_75_length_1368_cov_97.896204
GCA_013795545.1_ASM1379554v1,plasmid_AA173,CP056871.1,GCA_013795545.1_ASM1379554v1_202109200955_75_length_1368_cov_97.896204
GCA_013795545.1_ASM1379554v1,plasmid_AA336,CP056872.1,GCA_013795545.1_ASM1379554v1_202109200955_31_length_38563_cov_114.091202
GCA_013795545.1_ASM1379554v1,plasmid_AA336,CP056871.1,GCA_013795545.1_ASM1379554v1_202109200955_42_length_12415_cov_74.710245
GCA_013795545.1_ASM1379554v1,plasmid_AA336,CP056872.1,GCA_013795545.1_ASM1379554v1_202109200955_45_length_11362_cov_110.354541
GCA_013795545.1_ASM1379554v1,plasmid_AA336,CP056872.1,GCA_013795545.1_ASM1379554v1_202109200955_46_length_11167_cov_127.779892
GCA_013795545.1_ASM1379554v1,plasmid_AA336,CP056871.1,GCA_013795545.1_ASM1379554v1_202109200955_49_length_10703_cov_58.271692
GCA_013795545.1_ASM1379554v1,plasmid_AA336,CP056871.1,GCA_013795545.1_ASM1379554v1_202109200955_51_length_6547_cov_85.691036
GCA_013795545.1_ASM1379554v1,plasmid_AA336,CP056872.1,GCA_013795545.1_ASM1379554v1_202109200955_52_length_6221_cov_122.201660
GCA_013795545.1_ASM1379554v1,plasmid_AA336,CP056871.1,GCA_013795545.1_ASM1379554v1_202109200955_58_length_4374_cov_58.599023
GCA_013795545.1_ASM1379554v1,plasmid_AA336,CP056871.1,GCA_013795545.1_ASM1379554v1_202109200955_67_length_2345_cov_344.892416
GCA_013795545.1_ASM1379554v1,plasmid_AA336,CP056872.1,GCA_013795545.1_ASM1379554v1_202109200955_67_length_2345_cov_344.892416
GCA_013795545.1_ASM1379554v1,plasmid_AA336,CP056870.1,GCA_013795545.1_ASM1379554v1_202109200955_67_length_2345_cov_344.892416
GCA_013795545.1_ASM1379554v1,plasmid_AA336,CP056871.1,GCA_013795545.1_ASM1379554v1_202109200955_67_length_2345_cov_344.892416
GCA_013795545.1_ASM1379554v1,plasmid_AA336,CP056871.1,GCA_013795545.1_ASM1379554v1_202109200955_67_length_2345_cov_344.892416
GCA_013795545.1_ASM1379554v1,plasmid_AA336,CP056871.1,GCA_013795545.1_ASM1379554v1_202109200955_71_length_1974_cov_52.379547
GCA_014109105.1_ASM1410910v1,plasmid_AA179,CP058077.1,GCA_014109105.1_ASM1410910v1_202109200955_29_length_49666_cov_38.582407
GCA_014109105.1_ASM1410910v1,plasmid_AA179,CP058077.1,GCA_014109105.1_ASM1410910v1_202109200955_43_length_15629_cov_41.326453
GCA_014109105.1_ASM1410910v1,plasmid_AA179,CP058077.1,GCA_014109105.1_ASM1410910v1_202109200955_47_length_10986_cov_37.663672
GCA_014109105.1_ASM1410910v1,plasmid_AB714,CP058077.1,GCA_014109105.1_ASM1410910v1_202109200955_42_length_23200_cov_37.541539
GCA_014109105.1_ASM1410910v1,plasmid_AB714,CP058077.1,GCA_014109105.1_ASM1410910v1_202109200955_59_length_1531_cov_77.158184
GCA_013823335.1_ASM1382333v1,plasmid_novel_befc2f1efb394f9e20c584588dc9a6c8,CP057179.1,GCA_013823335.1_ASM1382333v1_202109200955_96_length_10624_cov_46.133276
GCA_013823335.1_ASM1382333v1,plasmid_novel_befc2f1efb394f9e20c584588dc9a6c8,CP057179.1,GCA_013823335.1_ASM1382333v1_202109200955_111_length_4263_cov_57.999033
GCA_013823335.1_ASM1382333v1,plasmid_AA676,CP057181.1,GCA_013823335.1_ASM1382333v1_202109200955_117_length_3101_cov_420.043712
GCA_013823335.1_ASM1382333v1,plasmid_AD450,CP057180.1,GCA_013823335.1_ASM1382333v1_202109200955_83_length_13747_cov_89.688326
GCA_013823335.1_ASM1382333v1,plasmid_AD450,CP057180.1,GCA_013823335.1_ASM1382333v1_202109200955_92_length_10770_cov_107.758903
GCA_013823335.1_ASM1382333v1,plasmid_AA316,CP057179.1,GCA_013823335.1_ASM1382333v1_202109200955_48_length_30493_cov_63.094415
GCA_013823335.1_ASM1382333v1,plasmid_AA316,CP057180.1,GCA_013823335.1_ASM1382333v1_202109200955_65_length_22412_cov_91.965762
GCA_013823335.1_ASM1382333v1,plasmid_AA316,CP057179.1,GCA_013823335.1_ASM1382333v1_202109200955_114_length_3574_cov_71.785030
GCA_013823335.1_ASM1382333v1,plasmid_AB686,CP057183.1,GCA_013823335.1_ASM1382333v1_202109200955_129_length_1730_cov_911.935745
GCA_013823335.1_ASM1382333v1,plasmid_AB239,CP057182.1,GCA_013823335.1_ASM1382333v1_202109200955_122_length_2646_cov_802.581580
GCA_013790145.1_ASM1379014v1,plasmid_AC247,CP056797.1,GCA_013790145.1_ASM1379014v1_202109171340_46_length_17942_cov_62.068290
GCA_013790145.1_ASM1379014v1,plasmid_AC247,CP056794.1,GCA_013790145.1_ASM1379014v1_202109171340_55_length_4386_cov_38.272685
GCA_013790145.1_ASM1379014v1,plasmid_AC247,CP056797.1,GCA_013790145.1_ASM1379014v1_202109171340_68_length_2036_cov_133.118428
GCA_013790145.1_ASM1379014v1,plasmid_AC247,CP056798.1,GCA_013790145.1_ASM1379014v1_202109171340_68_length_2036_cov_133.118428
GCA_013790145.1_ASM1379014v1,plasmid_AA055,CP056794.1,GCA_013790145.1_ASM1379014v1_202109171340_57_length_4086_cov_32.262908
GCA_013790145.1_ASM1379014v1,plasmid_AA055,CP056794.1,GCA_013790145.1_ASM1379014v1_202109171340_58_length_4081_cov_35.074176
GCA_013790145.1_ASM1379014v1,plasmid_AA055,CP056794.1,GCA_013790145.1_ASM1379014v1_202109171340_60_length_3120_cov_37.330595
GCA_013790145.1_ASM1379014v1,plasmid_AA055,CP056794.1,GCA_013790145.1_ASM1379014v1_202109171340_61_length_3094_cov_37.566125
GCA_013790145.1_ASM1379014v1,plasmid_AA055,CP056794.1,GCA_013790145.1_ASM1379014v1_202109171340_62_length_3054_cov_32.772254
GCA_013790145.1_ASM1379014v1,plasmid_AA055,CP056794.1,GCA_013790145.1_ASM1379014v1_202109171340_77_length_1185_cov_33.034296
GCA_013790145.1_ASM1379014v1,plasmid_AA055,CP056794.1,GCA_013790145.1_ASM1379014v1_202109171340_79_length_1127_cov_34.422857
GCA_013790145.1_ASM1379014v1,plasmid_novel_4767cb93298d66a31464dedb280ad8b9,CP056794.1,GCA_013790145.1_ASM1379014v1_202109171340_56_length_4299_cov_38.583610
GCA_013790145.1_ASM1379014v1,plasmid_novel_4767cb93298d66a31464dedb280ad8b9,CP056794.1,GCA_013790145.1_ASM1379014v1_202109171340_65_length_2416_cov_44.941428
GCA_013790145.1_ASM1379014v1,plasmid_AC977,CP056799.1,GCA_013790145.1_ASM1379014v1_202109171340_33_length_41468_cov_147.592641
GCA_013790145.1_ASM1379014v1,plasmid_AA405,CP056795.1,GCA_013790145.1_ASM1379014v1_202109171340_9_length_200840_cov_30.885044
GCA_013790145.1_ASM1379014v1,plasmid_AA405,CP056794.1,GCA_013790145.1_ASM1379014v1_202109171340_53_length_4478_cov_40.306748
GCA_013790145.1_ASM1379014v1,plasmid_AA405,CP056794.1,GCA_013790145.1_ASM1379014v1_202109171340_63_length_2774_cov_76.072303
